team_key,school,nickname,current_power4_conference,city,state,location,season,season_conference,wins,losses,ties,games,record,win_pct,record_basis,location_source_url,season_record_source_url
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2016,ACC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2017,ACC,5,6,0,11,5-6,0.455,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2018,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2019,ACC,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2020,ACC,3,7,0,10,3-7,0.3,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2021,ACC,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2022,ACC,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2023,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2024,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
6,Georgia Tech,Yellow Jackets,ACC,Atlanta,GA,"Atlanta, GA",2025,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2010,Big East,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2011,Big East,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2012,Big East,11,2,0,13,11-2,0.846,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2013,American,12,1,0,13,12-1,0.923,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2014,ACC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2015,ACC,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2016,ACC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2017,ACC,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2018,ACC,2,10,0,12,2-10,0.167,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2019,ACC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2020,ACC,4,7,0,11,4-7,0.364,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2021,ACC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2022,ACC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2023,ACC,10,4,0,14,10-4,0.714,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2024,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
7,Louisville,Cardinals,ACC,Louisville,KY,"Louisville, KY",2025,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2010,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2011,ACC,6,6,0,12,6-6,0.5,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2012,ACC,7,5,0,12,7-5,0.583,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2013,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2014,ACC,6,7,0,13,6-7,0.462,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2015,ACC,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2016,ACC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2017,ACC,10,3,0,13,10-3,0.769,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2018,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2019,ACC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2020,ACC,8,3,0,11,8-3,0.727,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2021,ACC,7,5,0,12,7-5,0.583,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2022,ACC,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2023,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2024,ACC,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
8,Miami,Hurricanes,ACC,Coral Gables,FL,"Coral Gables, FL",2025,ACC,13,3,0,16,13-3,0.812,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2010,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2011,ACC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2012,ACC,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2013,ACC,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2014,ACC,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2015,ACC,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2016,ACC,7,6,0,13,7-6,0.538,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2017,ACC,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2018,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2019,ACC,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2020,ACC,8,4,0,12,8-4,0.667,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2021,ACC,9,3,0,12,9-3,0.75,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2022,ACC,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2023,ACC,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
9,NC State,Wolfpack,ACC,Raleigh,NC,"Raleigh, NC",2024,ACC,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
