year,GEOID,sports_team_count,has_NFL,has_NBA,has_MLB,has_NHL,has_pro_team,power4_school_count,has_power4_school,mlb_avg_temp,mlb_win_pct,mlb_make_playoffs,mlb_make_playoffs_prev,mlb_murder_rate,nfl_avg_temp,nfl_win_pct,nfl_make_playoffs,nfl_make_playoffs_prev,nfl_murder_rate,nhl_avg_temp,nhl_win_pct,nhl_make_playoffs,nhl_make_playoffs_prev,nhl_murder_rate,cfb_avg_temp,cfb_win_pct,cfb_make_playoffs,cfb_make_playoffs_prev,cfb_murder_rate,median_household_income,labor_force,unemployed,unemployment_rate,median_home_value,median_gross_rent,housing_units,owner_occupied,homeownership_rate,poverty_universe,below_poverty,poverty_rate,edu_universe_25plus,bachelors_plus_rate,total_population,race_white_nonhispanic_rate,race_black_nonhispanic_rate,race_aian_nonhispanic_rate,race_asian_nonhispanic_rate,race_nhpi_nonhispanic_rate,race_other_nonhispanic_rate,race_two_plus_nonhispanic_rate,hispanic_or_latino_rate,pop_under_18_rate,pop_18_to_64_rate,pop_65plus_rate
2016,12060,3,1,1,1,0,1,1,1,63,68,0,0,17.1,63,0.688,1,1,15.84,NA,NA,0,0,NA,NA,0.692,0,0,18.1,59183,2912597,237736,8.162337597683441,173300,1003,1994730,1256742,63.003113203290674,5518731,820456,14.86675107012826,3662633,36.48533718775537,5612777,48.826632520764676,32.902500847619635,0.1702365869871545,5.4349388903211375,0.028755819089195955,0.3013837891653276,1.9168586245275736,10.418692921525299,25.43217020736794,63.81349196663256,10.754337825999501
2016,12220,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,3.11,45056,76233,4579,6.00658507470518,156400,806,57901,34032,58.77618693977652,148121,34085,23.01159187421095,90099,34.412146638697436,153947,67.8675128453299,23.086516788245305,0.11562420833143873,3.55252132227325,0.00714531624520127,0.2734707399299759,1.406977726100541,3.6902310535444016,21.786069231618672,67.89284623929015,10.32108452909118
2016,12580,2,1,0,1,0,1,0,0,56,89,1,1,46.46,56,0.5,0,0,44.04,NA,NA,0,0,NA,NA,NA,0,0,NA,72801,1503469,99947,6.64775928203375,280500,1180,1040674,686517,65.96849733922438,2712288,292651,10.789820255076158,1901043,38.0781497314895,2780873,58.05482666774067,28.605729208058044,0.19281714770865122,5.179740318957393,0.04135392015385097,0.23873797904471009,2.4238431600436265,5.2629515982930535,22.259125102081253,63.72124868701303,14.019626210905711
2016,12940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.667,0,0,20.13,53004,413056,28322,6.856697396963124,164500,841,301189,204067,67.75380242970361,801751,140246,17.492463370797168,529256,27.249572985473947,824667,57.191569445606525,35.3423866845648,0.18261916628166278,1.9844373547140846,0.01176232345904468,0.11568305752503738,1.4913898579669127,3.680152109881928,23.89425064904986,63.72584327977232,12.379906071177821
2016,13980,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.714,0,0,0.48,47456,89192,5002,5.608126289353305,164100,797,69451,42405,61.057436178024794,167734,35064,20.904527406488846,110255,32.547276767493535,181288,87.24295044349323,4.581108512422223,0.17872115087595428,3.5915228807201798,0.024270773575746876,0.27028816027536295,1.5478134239442214,2.563324654693085,16.88694232381625,68.89700366268038,14.216054013503376
2016,14020,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.462,0,0,1.78,43828,86227,5722,6.635972491215049,153100,839,62859,36263,57.68943190314831,149143,35118,23.546529169991217,95636,39.97134970094943,164330,86.04515304570073,2.6964035781658855,0.22759082334327269,5.487738087993671,0.03712042840625571,0.07606645165216333,2.4371691109353133,2.9927584738027138,16.670723544088116,71.28217610904886,12.04710034686302
2016,14460,4,1,1,1,1,1,1,1,50,93,1,1,4.02,50,0.875,1,1,3.81,50,0.579,1,0,3.31,NA,0.538,0,0,1.26,77809,2677066,168417,6.291103768080427,379200,1274,1784448,1094648,61.343788107022455,4571659,467242,10.220403577782157,3268528,45.42882912430305,4728844,72.43759785689696,7.2149345590592535,0.10469789233901562,7.315508822029232,0.014802772093983223,0.6355887400810853,2.0162644401041776,10.260604917396304,20.611210689124025,65.0517758674213,14.33701344345468
2016,14500,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.714,0,0,0.81,72282,178533,10002,5.6023256204735254,391000,1236,123669,76493,61.85301085963337,303247,40732,13.431954809116,202434,59.312664868549746,313961,78.4326715738579,0.8494685645669366,0.2121282579683464,4.452145330152471,0.051917276349610304,0.1433299040326665,2.1897624227212935,13.668576670350777,20.16492494290692,67.68515834769286,12.149916709400213
2016,15380,2,1,0,0,1,1,0,0,NA,NA,0,0,NA,48,0.438,0,0,12.11,48,0.476,0,0,12.47,NA,NA,0,0,NA,52303,582169,36694,6.302980749576154,129800,738,470460,312124,66.34442885686349,1105421,160595,14.52794908003376,788031,30.539788409339224,1135503,78.20287572996284,11.90503239533493,0.5300734564329641,2.876434496430216,0.028005210025865188,0.13509431503043146,1.715979614320702,4.6065047824620455,20.697963809871045,62.62739948727568,16.674636702853274
2016,16580,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.25,0,0,3.94,50268,125455,6980,5.563747957434937,145100,814,92766,53947,58.15384947071125,220108,43959,19.97155941628655,139723,40.93742619325379,236647,72.30558595714291,10.928936348231755,0.14789961419329212,8.926798142380846,0.03465076675385701,0.1694507008328861,2.339771896537881,5.146906573926565,19.51176224503163,68.4187840961432,12.06945365882517
2016,16740,2,1,1,0,0,1,0,0,NA,NA,0,0,NA,62,0.375,0,0,6.65,NA,NA,0,0,NA,NA,NA,0,0,NA,55191,1249301,102963,8.241648729969798,170400,893,885916,579260,65.38543157590561,2345170,330068,14.074374139188203,1586447,32.87686257404124,2381152,62.63010509198909,21.919810243109218,0.30640631089489456,3.245529894773622,0.04077858112375858,0.2442095254733843,1.9825277848705163,9.630632567765518,24.62408951633495,63.01983241725013,12.356078066414913
2016,16820,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.167,0,0,2.08,61664,113974,4983,4.372049765736045,264800,1077,86414,55513,64.24074802694008,212836,29053,13.650416282959648,153399,41.74799053448849,226817,74.90972898856788,13.542194809031068,0.1719447836802356,3.7276747333753644,0.06569172504706437,0.15651384155508627,2.612678943818144,4.813572174925159,19.912528602353436,64.44225961898799,15.645211778658567
2016,16980,5,1,1,1,1,1,0,0,50,90.5,1,1,NA,50,0.188,0,0,20.1,50,0.665,1,1,18.17,NA,0.538,0,0,1.94,63327,5048359,426229,8.442921749423922,216000,1005,3464942,2223994,64.18560541561735,9370576,1275936,13.616409492863617,6360970,36.06173272315386,9528396,53.742823031284594,16.593223035650492,0.10126573244856742,6.153795455184692,0.023949466415963402,0.15240760354628416,1.637285016281859,21.59525065918755,23.818290087859488,63.41126040521405,12.770449506926454
2016,17140,2,1,0,1,0,1,1,1,55,68,0,0,12.65,55,0.406,0,0,11.88,NA,NA,0,0,NA,NA,0.333,0,0,11.73,56861,1111231,73238,6.5907088625137344,156100,767,830512,547447,65.91680794497852,2097474,289442,13.799551269765441,1425750,31.723093108890062,2146410,80.38762398609771,12.136078382042573,0.10883288840435891,2.2256232499848583,0.035873854482601185,0.1801612925769075,2.01247664705252,2.9133296993584636,24.102571270167395,62.26825257057133,13.629176159261277
2016,17780,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,1.28,42948,123277,7250,5.8810645943687785,154200,859,88548,43795,49.45905045850838,228585,57441,25.128945468862785,130283,35.551837154502124,243850,57.940127127332374,11.078941972524092,0.1377896247693254,5.18187410293213,0.039778552388763586,0.051671109288497025,1.6206684437153989,23.949149067049415,21.00307566126717,69.29177773221242,9.705146606520403
2016,17860,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.333,0,0,3.98,50813,96092,4404,4.583107854972318,171400,803,67833,37049,54.6179588106084,163378,31461,19.25657065210738,101676,46.75046225264566,172773,79.85564874141214,8.195146232339544,0.10649812181301477,4.223460841682439,0.07871600307918483,0.1950536252770977,4.165581427653627,3.179895006742952,20.52346142047658,68.97837046297744,10.498168116545987
2016,17900,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.462,0,0,8.09,51287,416741,32241,7.736459815568902,143000,862,301048,201969,67.08863702798224,765357,121175,15.832480790010415,522115,31.726343813144613,800559,57.275228933782515,32.92686735143818,0.17362867696197282,1.9131631772299107,0.07557219392949177,0.1816230908652579,2.18422377363817,5.269692802154494,22.608577256641922,64.1607926461385,13.230630097219567
2016,18140,1,0,0,0,1,1,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,52,0.659,1,0,6.67,NA,0.846,1,1,7.48,57440,1059035,62964,5.945412568989694,161700,855,764973,467697,61.139020592883675,1941263,280187,14.433232385307914,1322948,34.78549421443625,1995004,74.70832138682428,14.655258836573761,0.134836822382311,3.5860579728160946,0.026265611497520807,0.20781913219221618,2.850420350034386,3.8310198876794233,24.097244917804677,63.92257860134616,11.980176480849162
2016,19100,4,1,1,1,1,1,2,1,67,95,1,1,3.64,67,0.813,1,1,8.85,67,0.482,0,1,9.44,NA,0.4395,0,0,7.73,61330,3637166,216476,5.951776740462217,163900,969,2451163,1462462,59.664004393016704,6867403,964093,14.038683910060323,4445287,33.099010255130885,6957123,48.29753620857357,15.011449416662606,0.26236419853436543,6.032752331675033,0.08962037899861768,0.16391833233363848,1.9831185965807994,28.159240536641367,26.806756183554608,62.955261823026554,10.237981993418831
2016,19740,4,1,1,1,1,1,0,0,51,75,0,0,4.33,51,0.563,0,0,4.62,51,0.293,0,0,4.28,NA,NA,0,0,NA,68173,1533347,82233,5.362973938710546,287400,1119,1058467,670238,63.321577337791354,2717712,296808,10.921245518288913,1867225,41.264336113751696,2752056,64.9358152595732,5.396038452705905,0.41565287915652877,3.8492312656428505,0.10286854627958153,0.20828064545198205,2.313252346609226,22.77886060458072,23.759036880063487,64.63389553119558,11.607067588740927
2016,19820,4,1,1,1,1,1,0,0,50,86,0,0,36.99,50,0.563,1,1,39.55,50,0.482,0,1,36.76,NA,NA,0,0,NA,54037,2138795,197156,9.218087755020935,137200,866,1672081,1146838,68.5874667554981,4253119,689985,16.2230353770962,2928105,29.53691892879525,4296731,67.06805708805136,22.281287797630338,0.2355046196748179,3.867288876124663,0.018339523698365105,0.19954705100226197,2.1315274332975465,4.19844761052065,22.968321731102087,62.3290822720808,14.702595996817113
2016,20500,0,0,0,0,0,0,2,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.474,0,0,4.765000000000001,54842,287265,19555,6.807303361008128,203400,910,213280,126867,59.48377719429857,517526,83932,16.21792914752109,362707,45.903167019109084,542399,54.67764505465533,26.503551813332987,0.362648161224486,4.619477543284557,0.04037618063455132,0.21736765738874886,2.3497462200335915,11.22918736944574,21.317332812191765,65.47394077053977,13.208726417268469
2016,23540,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,4.75,44337,133461,9548,7.154149901469344,160400,882,102590,56909,55.472268252266296,256792,62117,24.189616498956354,165038,39.50059986185,273614,64.00622775150394,18.663153201225082,0.2686266053637606,5.438318214711235,0.1816427521983524,0.25656581900048975,2.4183704050231345,8.767095250974,18.174874092699937,68.95005372532107,12.875072181978991
2016,24580,1,1,0,0,0,1,0,0,NA,NA,0,0,NA,46,0.625,1,1,2.15,NA,NA,0,0,NA,NA,NA,0,0,NA,54361,170628,8955,5.248259371263802,159100,715,125539,85817,68.35883669616614,306746,34256,11.167545787068129,211479,25.916521262158415,314555,84.48125129150705,1.7685301457614724,1.9878876508082848,2.5467724245362495,0,0.11095039023382239,2.1223633386848086,6.982244758468312,23.749423789162467,62.17799748851552,14.07257872232201
2016,26420,3,1,1,1,0,1,0,0,70,84,0,0,10.84,70,0.563,1,1,10.34,NA,NA,0,0,NA,NA,0.692,0,0,10.62,60902,3297626,219042,6.64241487664156,157400,955,2223829,1339428,60.23071018500074,6397168,980987,15.334707483061255,4112029,31.30447280405853,6482592,37.75661031883543,16.824612747493596,0.18108497341804017,7.203553763679714,0.052155063900365776,0.18571275193626252,1.475690587962346,36.32057979277425,27.08643394494054,63.06964868373638,9.843917371323077
2016,26900,1,1,1,0,0,1,0,0,NA,NA,0,0,NA,53,0.5,0,0,11.61,NA,NA,0,0,NA,NA,NA,0,0,NA,54261,1029118,71422,6.94011765414656,144700,828,749799,484920,64.67333245309743,1926199,273058,14.176001545011705,1296259,32.1896318559794,1968768,73.77217630518172,14.732817680905013,0.1787920161237891,2.6875182855471036,0.017168097002795656,0.23720418048241337,2.0111562154606335,6.363167219296535,25.241115255835123,62.39856600676159,12.36031873740329
2016,26980,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.615,0,0,1.06,56819,95007,3170,3.3365962508025726,190700,864,65300,39593,60.63246554364472,155366,25858,16.643281026736865,98171,47.62098786810769,164121,81.87191157743372,5.311325180811719,0.1291729882221044,5.386269886242467,0.09870766081123074,0.12003338999884232,1.7188537725214934,5.363725543958421,20.759683404317546,68.25269161167675,10.987624984005704
2016,27260,1,1,0,0,0,1,0,0,NA,NA,0,0,NA,70,0.188,0,0,9.67,NA,NA,0,0,NA,NA,NA,0,0,NA,53661,723425,57951,8.010643812420085,163700,984,531225,342531,64.47945785684031,1395033,200091,14.34310156103834,969152,29.306135673248367,1424097,64.353973079081,21.080375845184705,0.19542208150147075,3.5933647778206117,0.09374361437458263,0.19872241848694294,2.566608875659453,7.917789307891246,22.848864929846773,63.010735925993814,14.14039914415942
2016,28140,2,1,0,1,0,1,0,0,54,81,0,0,24.24,54,0.75,1,1,22.51,NA,NA,0,0,NA,NA,NA,0,0,NA,59344,1096665,62060,5.658975165615753,162400,863,806553,524941,65.0845015764618,2036723,248117,12.182167138093888,1383536,34.98665737646147,2070147,73.28851526002744,12.34955778502686,0.35098956740753195,2.5699624229583695,0.12375932723618177,0.1744803629887153,2.4782298068687876,8.664505467486125,24.917360941034623,61.75392375517295,13.328715303792436
2016,28940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,6.3,47357,414305,28274,6.824440931198031,154800,756,342226,234365,68.48252324487328,835911,137602,16.461321839286718,590104,27.74155064192075,857111,87.3326791979102,5.746280236748799,0.21840811750170047,1.4048355463878073,0.034534616869927,0.13113820730337145,1.6935962786616903,3.4385277986165157,21.06144945053791,62.066406801452786,16.872143748009304
2016,29200,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.25,0,0,0.93,48143,109172,6740,6.173744183490272,133000,794,79330,45154,56.91919828564226,196194,39748,20.259539027697077,120367,32.34192095840222,212113,79.93616610014473,4.111959191562987,0.11173289708787297,6.5747973957277495,0.01980076657253445,0.08108885358276013,1.6849509459580507,7.4795038493633115,21.145332912174172,67.65356201647236,11.201105071353476
2016,29620,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.25,0,0,2.44,51562,243702,19020,7.804613831646848,133000,803,183945,118447,64.39261735844953,449156,79705,17.745504902528296,297326,33.34017206702408,470348,77.07697279461165,8.179688230841844,0.3204010647435516,4.18307295874544,0.02615085000892956,0.08972080246966077,3.651339008563872,6.472654290015052,21.11011421330589,65.40476413208943,13.485121654604676
2016,29820,3,1,0,0,1,1,0,0,NA,NA,0,0,NA,70,NA,1,0,6.7,70,NA,0,0,6.18,NA,NA,0,0,NA,52629,1059433,101292,9.560963269975543,186700,1013,735475,384329,52.25588905129338,2043746,307146,15.028579872449905,1391680,22.823853184640146,2070153,44.977206998709754,10.598733523560819,0.40016365940102017,9.19883699417386,0.665651282779582,0.21495995706597532,3.586498196027057,30.35794938828193,23.862052708181473,62.85834911719086,13.279598174627672
2016,29940,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.167,0,0,1.8,52698,66929,3522,5.2622928775269315,181900,857,44212,22704,51.352573961820326,107522,20668,19.22211268391585,65863,49.70013512897985,116352,79.76141364136413,3.7506875687568755,2.1159928492849285,4.582645764576458,0.031800055005500545,0.09711908690869087,3.889920242024202,5.770420792079208,18.90642189218922,70.65800330033002,10.435574807480748
2016,30460,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.538,0,0,5.22,51933,264897,17001,6.417966228383107,166700,782,195955,113307,57.8229695593376,476433,83175,17.457858712557695,323498,35.65184328805742,495193,78.11964224050017,10.88363526948079,0.15610075263584097,2.503468344665615,0.030291219787032527,0.20860553360003067,2.2310493080475693,5.8672073312829545,22.306454251170756,65.15722152776796,12.536324221061282
2016,30700,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,2.21,54168,180856,7806,4.316141018268678,156800,749,125602,75201,59.87245426028248,304107,42518,13.98126317381711,197086,36.74436540393533,318820,83.3401292265228,3.6039144344771348,0.4086945611944044,3.884009786086193,0.06994542375007842,0.06931811053258892,2.320431591493633,6.303556865943165,23.094222445266922,64.48466219183238,12.421115362900697
2016,31080,8,1,1,1,1,1,0,0,66,82.5,1,1,NA,67,0.25,0,0,NA,66,0.5820000000000001,1,1,4.995,NA,NA,0,0,NA,62216,6818638,571671,8.383947058048836,493900,1334,4298857,2081082,48.41012390037631,13000906,2149637,16.534516902129745,8812551,32.59536313605447,13189366,30.34610609789735,6.438163896581534,0.1913662870527666,15.240330733107262,0.2523699774500154,0.26729108889691894,2.287221387290337,44.977150531723815,22.881744277928142,64.68473162394613,12.433524098125718
2016,31140,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,13.57,52437,658409,45100,6.849845612681479,151800,766,497174,331747,66.72653839500859,1242844,174919,14.074091358207466,867763,27.701457656065077,1269550,77.36260879839313,13.89712890394234,0.15225867433342521,1.8200937340002363,0.03733606395967075,0.11263833641841597,2.292780906620456,4.325154582332322,23.06313260604151,62.59076050569099,14.346106888267496
2016,31180,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.417,0,0,6.05,46632,155938,8605,5.518218779258423,114400,839,113291,64318,56.77238262527473,294238,57332,19.484906776147202,180103,27.4187548236287,306392,54.795490743883654,6.700892973706886,0.2989634194104285,1.912908953236377,0.07376171701611008,0.1011775764380271,1.577717433875558,34.53908718243296,24.227786626282672,63.80388521893522,11.96832815478211
2016,31540,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.786,0,0,2.24,63642,370457,15900,4.291996102111717,224200,919,261002,159975,61.29263377292128,617774,73922,11.965864539459414,419164,43.86731684972946,634269,83.1193074231911,4.259233858189506,0.23444311482982774,4.594580532865393,0.03153236245189344,0.04367232199587241,2.1541333409011005,5.5630970455753,21.437276612919757,65.77650807464973,12.78621531243053
2016,31740,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.692,0,0,1.23,50108,54773,2625,4.792507257225275,178100,887,34908,17588,50.383866162484246,88814,16392,18.45654964307429,51637,42.1112767976451,97946,80.28607600106182,5.080350397157617,0.45637392032344354,3.891940456986503,0.15416658158577176,0.09086639576909726,2.852592244706267,7.1876340024094905,20.42451963326731,70.3816388622302,9.1938415045024815
2016,32820,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48545,670916,60011,8.944636884498209,134900,863,495558,299922,60.52207814221544,1315436,254757,19.366734679604328,867599,26.902866416397437,1341339,44.590442833616265,46.433824707997005,0.1618531929661331,1.972282920275933,0.03205751864368366,0.1699048488115234,1.4317782454696388,5.207855732219819,25.54290898870457,62.33487582184668,12.122215189448752
2016,33100,4,1,1,1,1,1,1,1,77,79,0,0,10.19,77,0.625,1,0,10.16,77,0.494,0,1,10.17,NA,0.692,0,0,2.63,50064,3044412,259253,8.51570024030913,215700,1182,2065161,1241064,60.09526618021549,5851342,978871,16.72899994565349,4187345,30.116410279067047,5926955,32.279357612804546,20.251697541148868,0.10987092022800915,2.3592384285016506,0.032276270023983644,0.37326080592817057,1.177029351496679,43.417269069868084,20.689679607825603,62.25768543881301,17.05263495336138
2016,33340,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55625,833236,52583,6.310697089420045,194400,841,626504,375644,59.958755251363115,1542056,230666,14.958341331313518,1052506,33.81016355251181,1571730,67.58940784994878,16.390028821744192,0.3704834799870207,3.3662270237254486,0.018069261259885602,0.083856642044117,1.958987866872809,10.222939054417743,23.697772518180603,62.46219134329688,13.84003613852252
2016,33460,4,1,1,1,1,1,1,1,46,59,0,0,7.68,46,0.5,0,0,6.89,46,0.646,1,1,6.81,NA,0.692,0,0,6.88,70915,1976008,97286,4.923360634167473,220700,963,1343140,935522,69.65186056554045,3429584,337767,9.848628871606586,2339928,39.9837516368025,3488436,77.09715758007313,7.628834239756728,0.4898183598609807,6.187557977271189,0.026114854909191396,0.16741026637725331,2.7943181414249825,5.608788580326542,24.157272772096146,63.52654886029154,12.316178367612306
2016,34060,0,0,0,0,0,0,1,1,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,0.769,0,0,1.68,46484,67179,4320,6.430580985129282,151500,743,50261,31866,63.40104653707647,127140,26114,20.53956268680195,86895,32.160653662466196,136620,89.54545454545455,4.024300980822719,0.19396867222954178,2.494510320597277,0.019762845849802372,0.16835016835016833,1.566388522910262,1.9872639437856827,17.011418533157663,70.46113306982872,12.527448397013616
